性别,学历,生活区,宿舍人数/人,财产支出,白米饭，面粉/kgCO_2,猪肉/kgCO_2,鸡肉/kgCO_2,牛肉/kgCO_2,食物浪费量/kgCO_2,水果/kgCO_2,每天塑料袋/kgCO_2,每天打包盒/kgCO_2,每天购买新衣服件数kgCO_2,每天购买鞋数kgCO_2,冬春电费kgCO_2,冬季热水费kgCO_2,每天作业本/kgCO_2,每天新书本数CO_2,每天打印纸张数CO_2,每天塑料快递件/kgCO_2,每天快递纸盒件/kgCO_2,垃圾每天/kgCO_2,是否垃圾分类,每天干垃圾/kgCO_2,每天湿垃圾/kgCO_2,通勤距离往返km,通勤方式,通勤碳排放kgCO_2,冬季总碳排放
0,0,1,4,1,1.44054,0.9754328571428572,2.133428571428571,2.307085714285714,0.3968930880000001,0.1408571428571428,0.003984,0.05119199999999999,0.2844444444444444,0.07671232876712329,0.11564,0.0583673469387755,0.00340648,0.2786666666666667,0.006586666666666666,0.02564228571428571,0.120384,0.1598057142857143,1,0.04134972857142858,0.01750072328571429,2.6,1,0.0,13.237919759055105
0,0,1,4,1,2.17035,0.3080314285714286,0.6770828571428572,0.2403214285714286,0.0,0.1035714285714286,0.017928,0.05119199999999999,0.1422222222222222,0.03835616438356165,0.4956,0.08755102040816326,0.00185808,0.0,0.0005066666666666667,0.0,0.01719771428571428,0.2663428571428572,0,0.0,0.0,3.2,1,0.0,8.818111867966328
0,0,0,5,1,1.01124,0.3692228571428571,2.93964,0.3172242857142857,0.0,0.1408571428571428,0.004980000000000001,0.12798,0.1422222222222222,0.07671232876712329,0.7929600000000001,0.116734693877551,0.00247744,0.1393333333333333,0.002026666666666667,0.0,0.03439542857142857,0.1065371428571429,0,0.0,0.0,1.0,1,0.0,8.324543542009753
0,0,0,5,1,1.5264,0.5133857142857143,3.958071428571428,4.44114,0.3968930880000001,0.5302857142857142,0.010956,0.281556,0.2844444444444444,0.07671232876712329,0.3964800000000001,0.07587755102040816,0.00061936,0.06333333333333332,0.0005066666666666667,0.02564228571428571,0.03439542857142857,0.3462457142857143,0,0.0,0.0,1.0,1,0.0,14.962945057946262
0,0,1,4,1,1.431,0.3692228571428571,1.122857142857143,0.3204285714285714,1.1024808,0.0,0.004980000000000001,0.102384,0.5688888888888889,0.1150684931506849,0.413,0.06420408163265307,0.0123872,0.114,0.002533333333333334,0.02564228571428571,0.05159314285714284,0.07990285714285716,0,0.0,0.0,3.0,0,0.0,8.900573654148415
0,0,1,4,1,1.38807,0.1229014285714286,0.06737142857142858,0.3781057142857143,0.0,0.1408571428571428,0.001992,0.025596,0.2133333333333333,0.03835616438356165,0.6608,0.07587755102040816,0.003716159999999999,0.114,0.002533333333333334,0.0641057142857143,0.120384,0.1598057142857143,0,0.0,0.0,3.0,0,0.0,6.57780568492778
0,0,1,5,1,0.6201000000000001,0.9272057142857143,0.8174399999999999,1.153542857142857,0.22049616,0.08285714285714285,0.012948,0.166374,0.1422222222222222,0.03835616438356165,0.26432,0.0350204081632653,0.00185808,0.07600000000000001,0.001266666666666667,0.01282114285714286,0.01719771428571428,0.1598057142857143,0,0.0,0.0,1.2,3,0.5496,9.499431987150002
0,0,0,5,1,2.18466,0.4107085714285714,1.908857142857143,0.5767714285714286,0.7496869440000001,0.1408571428571428,0.01494,0.294354,0.2844444444444444,0.07671232876712329,0.3964800000000001,0.116734693877551,0.00340648,0.07600000000000001,0.00836,0.02564228571428571,0.03439542857142857,0.1598057142857143,0,0.0,0.0,1.2,1,0.0,9.662816605374834
0,0,1,4,1,1.43577,0.726,0.6737142857142857,1.922571428571429,0.22049616,0.1408571428571428,0.0,0.0,0.07111111111111111,0.1150684931506849,0.4956,0.08755102040816326,0.009290399999999999,0.1266666666666666,0.009373333333333334,0.05128457142857143,0.06879085714285714,0.3462457142857143,0,0.0,0.0,3.4,1,0.0,10.900391184669958
0,0,1,4,1,1.46439,0.4044857142857143,1.27332,3.665702857142857,0.66148848,0.02485714285714286,0.000996,0.03839399999999999,0.4266666666666667,0.07671232876712329,0.3304,0.0583673469387755,0.00495488,0.1773333333333333,0.00076,0.03846342857142857,0.120384,0.1331714285714286,1,0.02756648571428572,0.01750072328571428,3.4,1,0.0,14.345914816134467
0,0,1,4,1,1.03032,0.2955857142857143,0.006737142857142857,0.0,0.176396928,0.0,0.0,0.0,0.1422222222222222,0.03835616438356165,0.9912000000000001,0.02918367346938775,0.007432319999999998,0.152,0.007853333333333334,0.01282114285714286,0.01719771428571428,0.18644,0,0.0,0.0,3.2,1,0.0,7.2937463556942195
0,0,1,5,1,1.38807,0.2219485714285714,0.5782714285714285,0.8843828571428571,0.132297696,0.1408571428571428,0.000996,0.012798,0.1422222222222222,0.03835616438356165,0.26432,0.04669387755102041,0.0061936,0.06333333333333332,0.001773333333333334,0.01282114285714286,0.01719771428571428,0.18644,1,0.05513297142857143,0.01750072328571428,2.6,0,0.0,7.8116067786806145
0,0,1,5,1,1.37853,0.1120114285714286,0.3537,0.4998685714285714,0.088198464,0.03314285714285714,0.006971999999999999,0.089586,0.1422222222222222,0.07671232876712329,0.3964800000000001,0.07587755102040816,0.00867104,0.228,0.00076,0.03846342857142857,0.03439542857142857,0.37288,0,0.0,0.0,3.4,1,0.0,8.336471320295468
0,0,1,5,1,1.49778,0.1929085714285714,0.1583228571428572,0.7690285714285715,0.308694624,0.02071428571428571,0.002988,0.03839399999999999,0.4266666666666667,0.07671232876712329,0.46256,0.07587755102040816,0.009290399999999999,0.2786666666666667,0.00152,0.02564228571428571,0.03439542857142857,0.4261485714285714,0,0.0,0.0,2.8,0,0.0,7.606310808549438
0,0,0,4,1,0.75843,0.3080314285714286,0.3166457142857143,0.1922571428571429,0.0,0.087,0.002988,0.03839399999999999,0.1422222222222222,0.03835616438356165,0.3304,0.116734693877551,0.003716159999999999,0.02533333333333333,0.002533333333333334,0.0,0.0,0.07990285714285716,0,0.0,0.0,0.8,1,0.0,4.242945050007145
0,0,0,4,1,0.7202700000000001,0.3298114285714286,1.394588571428572,0.0,0.0,0.0,0.0,0.0,0.1422222222222222,0.07671232876712329,0.826,0.0583673469387755,0.0061936,0.08866666666666667,0.00152,0.0,0.0,0.07990285714285716,1,0.02756648571428572,0.005833574428571429,1.2,3,0.5496,9.507255081880503
0,0,0,4,1,0.7298100000000001,0.1369028571428571,0.6265542857142857,0.0,0.3968930880000001,0.261,0.005976,0.06398999999999999,0.1422222222222222,0.03835616438356165,0.4956,0.0583673469387755,0.0030968,0.152,0.002026666666666667,0.02564228571428571,0.03439542857142857,0.07990285714285716,0,0.0,0.0,1.0,1,0.0,5.25273600249694
0,0,0,4,1,0.7155,0.726,0.3368571428571429,0.0,0.088198464,0.0,0.004980000000000001,0.06398999999999999,0.07111111111111111,0.03835616438356165,0.3304,0.08755102040816326,0.00247744,0.06333333333333332,0.001773333333333334,0.0,0.0,0.2130742857142857,0,0.0,0.0,0.8,1,0.0,4.543602295140931
0,0,0,4,1,0.61056,0.4667142857142856,1.010571428571428,0.0,0.88198464,0.2485714285714286,0.004980000000000001,0.12798,0.1422222222222222,0.0,0.3304,0.116734693877551,0.00247744,0.06333333333333332,0.008866666666666667,0.05128457142857143,0.03439542857142857,0.1065371428571429,0,0.0,0.0,1.2,1,0.0,6.40761328181406
0,0,0,4,1,0.77274,0.35937,0.786,0.5767714285714286,0.3968930880000001,0.1408571428571428,0.003984,0.05119199999999999,0.2844444444444444,0.07671232876712329,0.1652,0.07587755102040816,0.00340648,0.07600000000000001,0.03648,0.02564228571428571,0.03439542857142857,0.1598057142857143,0,0.0,0.0,1.2,3,0.5496,8.775371892231975
0,0,0,4,1,1.91754,0.6160628571428571,1.333954285714286,2.037925714285714,0.176396928,0.1408571428571428,0.001992,0.0,0.4266666666666667,0.07671232876712329,0.3304,0.116734693877551,0.007432319999999998,0.03800000000000001,0.00152,0.03846342857142857,0.03439542857142857,0.1598057142857143,0,0.0,0.0,1.4,1,0.0,9.854859508739914
0,0,0,5,1,0.8442900000000001,0.17424,0.1347428571428572,0.47103,0.0,0.06214285714285714,0.003984,0.05119199999999999,0.2844444444444444,0.03835616438356165,0.52864,0.01867755102040816,0.0030968,0.07600000000000001,0.0114,0.01282114285714286,0.03439542857142857,0.1331714285714286,0,0.0,0.0,1.2,1,0.0,5.082624674134128
0,0,0,5,1,0.7441200000000001,0.2618785714285715,1.134085714285714,0.6664914285714285,0.044099232,0.09528571428571428,0.005976,0.12798,0.2133333333333333,0.03835616438356165,1.3216,0.0583673469387755,0.0,0.0,0.001013333333333333,0.0,0.01719771428571428,0.2130742857142857,0,0.0,0.0,0.8,1,0.0,6.742858838560433
0,0,0,5,1,0.77274,0.91476,0.5052857142857142,0.3845142857142858,0.44099232,0.3231428571428571,0.007968,0.102384,0.2844444444444444,0.07671232876712329,1.05728,0.0583673469387755,0.01114848,0.228,0.005573333333333333,0.0641057142857143,0.1031862857142857,0.1598057142857143,0,0.0,0.0,1.0,1,0.0,7.500410824912248
0,0,0,5,1,2.10357,0.16335,0.7624200000000001,0.1730314285714286,0.44099232,0.08285714285714285,0.000996,0.012798,0.1422222222222222,0.03835616438356165,0.6608,0.04669387755102041,0.0030968,0.02533333333333333,0.002026666666666667,0.01282114285714286,0.05159314285714284,0.1331714285714286,0,0.0,0.0,1.6,1,0.0,7.456129669871089
0,0,0,4,1,0.7202700000000001,0.04978285714285714,0.1381114285714286,0.0,0.5291907840000001,0.2195714285714286,0.009960000000000002,0.204768,0.2844444444444444,0.07671232876712329,0.4956,0.116734693877551,0.0030968,0.2153333333333333,0.002026666666666667,0.02564228571428571,0.03439542857142857,0.2397085714285715,0,0.0,0.0,1.2,1,0.0,5.565349051089118
0,0,0,5,1,0.7155,0.363,0.3368571428571429,0.3556757142857143,0.0,0.09942857142857142,0.002988,0.102384,0.4266666666666667,0.03835616438356165,0.06608,0.1751020408163265,0.007432319999999998,0.03800000000000001,0.001013333333333333,0.01282114285714286,0.05159314285714284,0.1331714285714286,0,0.0,0.0,1.0,1,0.0,4.926069668057031
0,0,0,5,1,1.02078,0.4812342857142857,1.94928,0.0,0.0,0.02485714285714286,0.009960000000000002,0.153576,0.07111111111111111,0.03835616438356165,0.13216,0.116734693877551,0.003716159999999999,0.1013333333333333,0.00152,0.01282114285714286,0.01719771428571428,0.1598057142857143,0,0.0,0.0,1.4,1,0.0,6.694443462705559
0,0,0,4,1,1.18773,0.77682,0.8174399999999999,0.0,0.44099232,0.0,0.0,0.0,0.07111111111111111,0.0,0.3304,0.0350204081632653,0.00247744,0.114,0.019,0.0,0.0,0.18644,0,0.0,0.0,1.4,1,0.0,6.381431279274376
0,0,0,4,1,0.75843,0.4107085714285714,2.245714285714286,2.903082857142857,0.970183104,0.3894285714285713,0.009960000000000002,0.0,0.2133333333333333,0.07671232876712329,0.4956,0.116734693877551,0.00185808,0.1266666666666666,0.0114,0.02564228571428571,0.03439542857142857,0.1065371428571429,0,0.0,0.0,1.4,1,0.0,11.296387349501817
0,0,0,4,1,1.32129,0.3733714285714286,0.006737142857142857,0.0,0.3968930880000001,0.2237142857142857,0.008964,0.115182,0.1422222222222222,0.03835616438356165,0.4956,0.116734693877551,0.003716159999999999,0.2533333333333333,0.002533333333333334,0.05128457142857143,0.05159314285714284,0.2130742857142857,0,0.0,0.0,1.0,1,0.0,5.81459985229286
0,0,1,4,1,1.49778,0.6253971428571429,1.64274,1.691862857142857,0.44099232,0.1408571428571428,0.0,0.0,0.2133333333333333,0.03835616438356165,0.826,0.0583673469387755,0.00433552,0.03800000000000001,0.007346666666666667,0.01282114285714286,0.01719771428571428,0.07990285714285716,0,0.0,0.0,2.8,0,0.0,10.135290208465193
0,0,0,5,1,1.42623,0.4107085714285714,3.11256,1.057414285714286,0.0,0.2734285714285714,0.000996,0.012798,0.4266666666666667,0.03835616438356165,0.3304,0.0116734693877551,0.00061936,0.05066666666666667,0.00152,0.02564228571428571,0.01719771428571428,0.1065371428571429,0,0.0,0.0,1.0,1,0.0,9.303414898533223
0,0,1,4,1,0.954,0.6689571428571428,1.358657142857143,3.973314285714285,0.132297696,0.1408571428571428,0.000996,0.025596,0.3555555555555556,0.03835616438356165,0.1652,0.02918367346938775,0.0030968,0.05066666666666667,0.001266666666666667,0.02564228571428571,0.06879085714285714,0.1598057142857143,0,0.0,0.0,2.6,1,0.0,11.752239794170409
0,0,1,4,1,1.06848,0.3111428571428571,0.4772142857142857,0.07369857142857143,0.5291907840000001,0.2154285714285714,0.002988,0.06398999999999999,0.2844444444444444,0.1150684931506849,0.4956,0.09338775510204082,0.00805168,0.1393333333333333,0.009373333333333334,0.02564228571428571,0.03439542857142857,0.2397085714285715,1,0.0964827,0.01166714885714286,3.4,1,0.0,9.695288243649552
0,0,0,4,1,1.70289,0.9754328571428572,1.459714285714286,6.805902857142857,0.44099232,0.004142857142857143,0.010956,0.12798,0.4977777777777778,0.03835616438356165,0.3304,0.07587755102040816,0.0030968,0.06333333333333332,0.01190666666666667,0.02564228571428571,0.0,0.18644,0,0.0,0.0,1.6,1,0.0,15.360841756038889
0,0,1,5,1,0.93015,0.3578142857142857,1.05324,2.653148571428571,0.66148848,0.2071428571428571,0.005976,0.12798,0.2844444444444444,0.03835616438356165,0.3964800000000001,0.0583673469387755,0.00495488,0.02533333333333333,0.001773333333333334,0.01282114285714286,0.01719771428571428,0.1065371428571429,0,0.0,0.0,3.2,1,0.0,11.143205696719162
0,0,0,4,1,0.75366,0.49368,0.87246,2.60188,0.485091552,0.09114285714285714,0.003984,0.115182,0.3555555555555556,0.07671232876712329,1.3216,0.1085632653061225,0.003716159999999999,0.1266666666666666,0.00988,0.02564228571428571,0.06879085714285714,0.1331714285714286,1,0.04134972857142857,0.01166714885714286,1.2,1,0.0,10.900395834295466
0,0,0,5,1,0.8729100000000001,0.4107085714285714,2.68026,0.5767714285714286,0.926083872,0.3065714285714286,0.003984,0.06398999999999999,0.1422222222222222,0.1150684931506849,0.13216,0.02918367346938775,0.00185808,0.1013333333333333,0.00228,0.02564228571428571,0.03439542857142857,0.1598057142857143,0,0.0,0.0,1.6,1,0.0,9.185228531318486
0,0,1,4,1,0.77274,0.6160628571428571,1.778605714285714,0.0,0.0,0.0,0.003984,0.025596,0.07111111111111111,0.07671232876712329,0.3304,0.02334693877551021,0.0061936,0.114,0.00228,0.01282114285714286,0.01719771428571428,0.07990285714285716,1,0.02756648571428572,0.005833574428571429,3.0,1,0.0,8.964354324510888
0,0,1,2,1,1.06371,0.71874,0.01235142857142857,0.1922571428571429,0.44099232,0.1864285714285714,0.0,0.0,0.4266666666666667,0.03835616438356165,0.14868,0.0583673469387755,0.003716159999999999,0.1393333333333333,0.005826666666666667,0.01282114285714286,0.03439542857142857,0.1598057142857143,0,0.0,0.0,3.2,1,0.0,7.842448086560433
0,0,0,5,1,0.95877,0.5647242857142858,2.704962857142857,1.922571428571429,0.088198464,0.1077142857142857,0.000996,0.012798,0.4266666666666667,0.03835616438356165,0.52864,0.0583673469387755,0.0030968,0.114,0.01064,0.05128457142857143,0.06879085714285714,0.1598057142857143,0,0.0,0.0,1.4,1,0.0,10.220383441989004
0,0,0,4,1,0.7155,0.4620471428571428,1.091417142857143,0.9933285714285713,0.132297696,0.03314285714285714,0.0,0.0,0.1422222222222222,0.03835616438356165,1.652,0.08755102040816326,0.003716159999999999,0.03800000000000001,0.00228,0.01282114285714286,0.01719771428571428,0.1331714285714286,1,0.02756648571428572,0.01750072328571428,1.2,1,0.0,8.800116472013947
0,0,1,4,1,0.7155,0.1586828571428571,0.4626171428571429,0.0,0.352793856,0.3355714285714286,0.000996,0.025596,0.3555555555555556,0.07671232876712329,0.1652,0.0700408163265306,0.0061936,0.1013333333333333,0.001013333333333333,0.02564228571428571,0.03439542857142857,0.1331714285714286,0,0.0,0.0,2.6,1,0.0,6.621015394744448
0,0,1,4,1,0.7345800000000001,0.2012057142857143,0.5457085714285714,0.0,0.0,0.04971428571428571,0.0,0.0,0.2133333333333333,0.03835616438356165,0.826,0.0583673469387755,0.0,0.114,0.00076,0.02564228571428571,0.05159314285714284,0.1065371428571429,0,0.0,0.0,2.6,1,0.0,6.565797987512814
0,0,1,4,1,0.69165,0.2592857142857143,0.5614285714285714,0.0,0.44099232,0.0,0.000996,0.012798,0.07111111111111111,0.0,0.4956,0.07587755102040816,0.00805168,0.01266666666666667,0.00152,0.01282114285714286,0.01719771428571428,0.3196114285714287,0,0.0,0.0,3.2,0,0.0,6.181607900226758
0,0,0,5,1,0.65349,0.09749142857142856,0.4109657142857143,0.0,0.5291907840000001,0.0,0.009960000000000002,0.06398999999999999,0.07111111111111111,0.0,0.26432,0.116734693877551,0.00185808,0.06333333333333332,0.01064,0.02564228571428571,0.1375817142857143,0.1598057142857143,0,0.0,0.0,1.4,1,0.0,5.016114859464852
0,0,0,4,2,0.72504,0.05911714285714285,0.9072685714285714,0.3845142857142858,1.278877728,0.2651428571428571,0.002988,0.025596,0.2844444444444444,0.07671232876712329,0.4956,0.0583673469387755,0.003716159999999999,0.01266666666666667,0.01266666666666667,0.02564228571428571,0.03439542857142857,0.2130742857142857,0,0.0,0.0,0.8,1,0.0,6.6658301986265345
0,0,0,4,2,1.42146,0.1037142857142857,0.6377828571428572,0.3941271428571428,0.22049616,0.01242857142857143,0.000996,0.012798,0.1422222222222222,0.07671232876712329,0.6608,0.0583673469387755,0.0061936,0.228,0.001773333333333334,0.01282114285714286,0.01719771428571428,0.3196114285714287,0,0.0,0.0,0.8,1,0.0,6.127502134118598
0,0,0,4,2,0.5056200000000001,0.2644714285714286,0.7141371428571429,1.00935,0.044099232,0.2195714285714286,0.0,0.0,0.2133333333333333,0.1150684931506849,1.652,0.07587755102040816,0.003716159999999999,0.1266666666666666,0.0038,0.02564228571428571,0.03439542857142857,0.1598057142857143,0,0.0,0.0,0.8,1,0.0,6.967554864742523
0,0,1,4,2,1.11618,0.2924742857142857,0.6804514285714286,1.903345714285714,0.132297696,0.06214285714285714,0.000996,0.0,0.3555555555555556,0.07671232876712329,0.457604,0.04727755102040816,0.00123872,0.1013333333333333,0.001266666666666667,0.02564228571428571,0.01719771428571428,0.1331714285714286,0,0.0,0.0,1.2,3,0.5496,10.154487565628802
0,0,1,4,2,1.16865,0.1680171428571428,0.2290628571428572,0.3268371428571429,0.22049616,0.04142857142857143,0.004980000000000001,0.025596,0.2133333333333333,0.1150684931506849,1.0738,0.07587755102040816,0.00557424,0.1266666666666666,0.00152,0.01282114285714286,0.01719771428571428,0.1331714285714286,0,0.0,0.0,2.6,1,0.0,7.560098444171094
0,0,0,4,2,1.25451,0.9334285714285713,3.004765714285714,1.425907142857143,0.352793856,0.4267142857142857,0.004980000000000001,0.102384,0.1422222222222222,0.03835616438356165,0.826,0.0583673469387755,0.0030968,0.05066666666666667,0.001266666666666667,0.02564228571428571,0.03439542857142857,0.1598057142857143,1,0.06891621428571429,0.005833574428571429,1.0,1,0.0,11.920052654449318
0,0,0,4,2,1.14957,0.4636028571428571,1.333954285714286,1.063822857142857,0.088198464,0.1284285714285714,0.0,0.0,0.2133333333333333,0.03835616438356165,1.4868,0.08755102040816326,0.003716159999999999,0.1266666666666666,0.001266666666666667,0.01282114285714286,0.01719771428571428,0.18644,1,0.08269945714285713,0.005833574428571429,1.4,1,0.0,9.89025893560125
0,0,0,4,2,0.7107300000000001,0.2302457142857143,0.3739114285714286,2.134054285714285,0.0,0.058,0.004980000000000001,0.0,0.1422222222222222,0.1150684931506849,1.4868,0.05253061224489796,0.003716159999999999,0.03800000000000001,0.004813333333333334,0.02564228571428571,0.03439542857142857,0.2663428571428572,0,0.0,0.0,1.6,1,0.0,8.281452820951138
0,0,1,4,2,1.41192,0.4620471428571428,1.89426,0.3076114285714285,0.176396928,0.4184285714285714,0.001992,0.05119199999999999,0.2844444444444444,0.1150684931506849,0.4956,0.116734693877551,0.01052912,0.1646666666666667,0.002786666666666666,0.0641057142857143,0.08598857142857141,0.1331714285714286,0,0.0,0.0,2.4,1,0.0,9.596943869948872
0,0,0,4,2,1.08279,0.3111428571428571,0.2245714285714286,0.6408571428571428,0.0,0.008285714285714285,0.003984,0.012798,0.1422222222222222,0.03835616438356165,0.33866,0.05661632653061224,0.00433552,0.03800000000000001,0.00304,0.02564228571428571,0.03439542857142857,0.07990285714285716,0,0.0,0.0,1.4,1,0.0,5.44559994742211
0,0,0,4,2,1.05417,0.71874,0.6737142857142857,0.8299099999999999,0.0,0.1325714285714286,0.0,0.05119199999999999,0.2844444444444444,0.03835616438356165,0.4956,0.02451428571428571,0.003716159999999999,0.1393333333333333,0.006333333333333333,0.02564228571428571,0.03439542857142857,0.2663428571428572,1,0.1102659428571429,0.01166714885714286,1.4,1,0.0,8.30090909863753
0,0,0,4,2,0.954,0.3318857142857143,0.4491428571428571,0.3204285714285714,0.088198464,0.04142857142857143,0.005976,0.07678799999999998,0.07111111111111111,0.07671232876712329,0.826,0.02918367346938775,0.0030968,0.19,0.00228,0.0,0.0,0.18644,1,0.08269945714285713,0.005833574428571429,1.6,1,0.0,7.341205123204764
0,0,0,4,2,0.75843,0.2955857142857143,0.7680342857142858,2.0187,0.0,0.1077142857142857,0.006971999999999999,0.089586,0.07111111111111111,0.0,0.4956,0.0583673469387755,0.00495488,0.03800000000000001,0.00076,0.0,0.0,0.1331714285714286,0,0.0,0.0,1.4,1,0.0,7.2469870523356
0,0,0,4,2,1.42146,1.13256,2.131182857142857,5.639542857142858,1.455274656,0.0,0.0,0.0,0.07111111111111111,0.03835616438356165,0.4956,0.07587755102040816,0.00495488,0.1646666666666667,0.00988,0.0,0.0,0.2929771428571429,0,0.0,0.0,1.6,1,0.0,15.533443886324607
0,0,0,3,2,0.7155,0.35937,0.5389714285714287,0.3044071428571428,0.088198464,0.08285714285714285,0.002988,0.012798,0.2844444444444444,0.07671232876712329,0.4405333333333333,0.07587755102040816,0.00557424,0.114,0.002026666666666667,0.02564228571428571,0.03439542857142857,0.2663428571428572,0,0.0,0.0,1.2,1,0.0,5.630639313946262
0,0,0,4,2,1.48347,0.35937,1.87068,1.105478571428572,0.3968930880000001,0.1408571428571428,0.016932,0.140778,0.2844444444444444,0.07671232876712329,0.4956,0.02918367346938775,0.0030968,0.07600000000000001,0.001266666666666667,0.02564228571428571,0.03439542857142857,0.1331714285714286,0,0.0,0.0,1.6,1,0.0,9.273971858490478
0,0,0,4,2,1.431,0.7882285714285714,0.1527085714285714,0.0,0.44099232,0.0,0.001992,0.025596,0.3555555555555556,0.07671232876712329,0.3304,0.116734693877551,0.0061936,0.1266666666666666,0.002026666666666667,0.0641057142857143,0.08598857142857141,0.2663428571428572,0,0.0,0.0,0.8,1,0.0,6.071244117247848
0,0,0,4,2,1.431,0.5973942857142857,0.7815085714285714,0.0,0.0,0.1491428571428571,0.01494,0.12798,0.3555555555555556,0.07671232876712329,0.6608,0.07587755102040816,0.0061936,0.1646666666666667,0.00228,0.02564228571428571,0.03439542857142857,0.2130742857142857,0,0.0,0.0,0.8,0,0.0,5.5171634162954675
0,0,0,4,2,1.45008,0.1011214285714286,0.4850742857142857,0.0,0.7496869440000001,0.5261428571428571,0.003984,0.179172,0.2844444444444444,0.07671232876712329,0.826,0.07587755102040816,0.00340648,0.2913333333333333,0.002026666666666667,0.0641057142857143,0.0,0.2929771428571429,0,0.0,0.0,1.6,1,0.0,8.012145176803404
0,0,0,4,2,1.0971,0.3235885714285714,0.66024,0.0,0.0,0.09942857142857142,0.0,0.0,0.3555555555555556,0.1150684931506849,0.2478,0.08755102040816326,0.00681296,0.06333333333333332,0.001266666666666667,0.01282114285714286,0.01719771428571428,0.2130742857142857,0,0.0,0.0,1.2,1,0.0,5.500838314828689
0,0,0,4,2,0.7107300000000001,0.1213457142857143,0.3503314285714286,1.634185714285714,0.0,0.3645714285714285,0.009960000000000002,0.12798,0.2844444444444444,0.1150684931506849,1.3216,0.02918367346938775,0.00433552,0.0,0.001013333333333333,0.05128457142857143,0.03439542857142857,0.2397085714285715,0,0.0,0.0,1.2,1,0.0,7.600138321540707
0,0,1,4,2,1.10664,0.3692228571428571,1.212685714285714,1.307348571428572,0.0,0.5344285714285714,0.0,0.0,0.07111111111111111,0.03835616438356165,0.6608,0.07587755102040816,0.0,0.114,0.0005066666666666667,0.0,0.0,0.1331714285714286,0,0.0,0.0,2.4,1,0.0,9.02414863603889
0,0,1,4,2,1.50732,0.09541714285714285,0.25152,0.26916,0.22049616,0.08285714285714285,0.001992,0.0,0.07111111111111111,0.0,0.6608,0.07587755102040816,0.01052912,0.152,0.00076,0.01282114285714286,0.01719771428571428,0.2929771428571429,0,0.0,0.0,2.8,1,0.0,7.522836227845806
0,0,1,4,2,0.7155,0.3982628571428571,0.30654,0.5767714285714286,0.088198464,0.06214285714285714,0.003984,0.05119199999999999,0.07111111111111111,0.1150684931506849,0.826,0.07587755102040816,0.00681296,0.06333333333333332,0.009373333333333334,0.01282114285714286,0.01719771428571428,0.2130742857142857,1,0.08269945714285716,0.01166714885714286,3.0,1,0.0,8.707628137663157
0,0,1,4,2,1.21635,0.1369028571428571,0.08533714285714286,1.00935,0.7937861760000001,0.06628571428571428,0.004980000000000001,0.06398999999999999,0.5688888888888889,0.03835616438356165,0.0826,0.116734693877551,0.00247744,0.1773333333333333,0.001266666666666667,0.05128457142857143,0.06879085714285714,0.07990285714285716,0,0.0,0.0,2.6,0,0.0,7.164617363150002
0,0,1,4,2,0.7632,0.2074285714285714,1.077942857142857,2.563428571428571,0.22049616,0.2071428571428571,0.002988,0.07678799999999998,0.2133333333333333,0.07671232876712329,0.826,0.0583673469387755,0.00495488,0.07600000000000001,0.00532,0.01282114285714286,0.03439542857142857,0.07990285714285716,1,0.02756648571428572,0.005833574428571429,3.0,1,0.0,11.540622394896374
0,0,1,4,2,1.51686,0.07363714285714286,3.925508571428572,0.53832,0.352793856,0.08285714285714285,0.004980000000000001,0.07678799999999998,0.2133333333333333,0.07671232876712329,0.6608,0.02918367346938775,0.0030968,0.0,0.01089333333333333,0.0641057142857143,0.08598857142857141,0.1331714285714286,0,0.0,0.0,2.4,1,0.0,11.249029896331749
0,0,1,5,2,1.06371,0.1695728571428571,0.9970971428571429,1.326574285714286,0.0,0.2444285714285714,0.004980000000000001,0.0,0.2844444444444444,0.03835616438356165,0.92512,0.1459183673469388,0.003716159999999999,0.06333333333333332,0.02001333333333333,0.02564228571428571,0.03439542857142857,0.2663428571428572,0,0.0,0.0,3.4,1,0.0,10.013645231413038
0,0,1,4,2,0.7155,0.3298114285714286,1.960508571428571,0.5767714285714286,0.485091552,0.1242857142857143,0.01494,0.05119199999999999,0.3555555555555556,0.03835616438356165,0.4956,0.116734693877551,0.00495488,0.03800000000000001,0.0005066666666666667,0.05128457142857143,0.1375817142857143,0.2929771428571429,0,0.0,0.0,3.4,1,0.0,10.189652083911906
0,0,0,5,2,1.17819,0.1229014285714286,4.022074285714286,2.076377142857143,0.132297696,0.04142857142857143,0.001992,0.05119199999999999,0.1422222222222222,0.03835616438356165,0.26432,0.116734693877551,0.00123872,0.02533333333333333,0.002533333333333334,0.02564228571428571,0.03439542857142857,0.07990285714285716,0,0.0,0.0,1.2,1,0.0,10.557132163150003
0,0,1,4,2,2.15127,0.46827,1.1004,0.4806428571428571,0.264595392,0.1408571428571428,0.0,0.0,0.07111111111111111,0.03835616438356165,0.5782,0.03793877551020408,0.00557424,0.1773333333333333,0.001266666666666667,0.0,0.0,0.1331714285714286,0,0.0,0.0,3.2,1,0.0,9.848987111576305
0,0,1,5,2,1.79829,0.7830428571428572,4.586871428571428,2.999211428571428,0.485091552,0.1367142857142857,0.005976,0.140778,0.7822222222222223,0.07671232876712329,0.26432,0.0583673469387755,0.0030968,0.2533333333333333,0.00076,0.1025691428571429,0.08598857142857141,0.18644,0,0.0,0.0,2.6,0,0.0,15.349785297547163
